Ano,P/L,P/VP,EV/EBITDA,EV/EBIT,P/EBIT,VPA,P/ATIVO,LPA,P/SR,P/CAP.GIRO,P/ATIVO CIRC. LIQ.,Dív. líquida/PL,Dív. líquida/EBITDA,Dív. líquida/EBIT,PL/Ativos,Passivos/Ativos,Liq. corrente,M. Bruta,M. EBITDA,M. EBIT,M. Líquida,ROE,ROA,ROIC,Giro ativos,CAGR Receitas 5 anos,CAGR Lucros 5 anos,Ticker,Tipo
2016,20.19,2.13,7.49,15.33,10.6,20.05,0.65,2.11,1.6,-21.46,-0.72,0.96,2.33,4.76,0.3,0.7,0.76,52.87,30.88,15.09,7.92,10.54,3.21,7.4,0.41,3.39,-7.65,ATTB34,bdrs
2015,15.88,1.71,6.95,13.12,8.55,20.1,0.53,2.17,1.44,-17.92,-0.58,0.92,2.42,4.58,0.31,0.69,0.75,54.33,31.88,16.88,9.09,10.79,3.31,7.34,0.36,1.57,-11.9,ATTB34,bdrs
2014,27.14,1.94,7.92,19.77,14.32,17.4,0.59,1.24,1.32,-47.57,-0.66,0.74,2.2,5.5,0.3,0.7,0.9,54.59,23.02,9.22,4.86,7.14,2.17,5.18,0.45,8.991378868978357,13.030695948035882,ATTB34,bdrs
2013,9.91,2.0,5.2,8.3,5.94,16.98,0.66,3.42,1.42,-15.48,-0.72,0.72,1.34,2.14,0.33,0.67,0.66,60.24,38.17,23.88,14.31,20.13,6.63,13.33,0.46,8.991378868978357,13.030695948035882,ATTB34,bdrs
2022,9.99,0.81,-16.84,-23.52,7.31,51.74,0.07,4.2,2.11,119993.89719612765,-0.07,-3.42,-22.07,-30.82,0.09,0.91,2.723425095370657,100.0,40.26,28.83,21.1,8.12,0.72,4.44,0.03,1.27,1.17,BONY34,bdrs
2021,13.06,1.08,-9.54,-13.2,9.51,53.52,0.1,4.42,2.87,119993.89719612765,-0.1,-2.58,-16.47,-22.78,0.1,0.9,2.723425095370657,100.0,41.72,30.16,21.98,8.25,0.8,4.61,0.04,-0.07,3.74,BONY34,bdrs
2020,10.82,0.81,16.60521298419211,-20.53,6.61,51.69,0.08,3.86,2.4,119993.89719612765,-0.08,-3.33,10.20935542857143,-27.24,0.1,0.9,2.723425095370657,100.0,-30.193584756304414,36.27,22.17,7.47,0.73,5.32,0.03,0.57,12.62,BONY34,bdrs
2019,11.08,1.14,-4.45,-5.04,4.76,44.98,0.12,4.63,2.87,119993.89719612765,-0.12,-2.33,-8.57,-9.71,0.11,0.89,2.723425095370657,100.0,68.23,60.27,25.88,10.3,1.12,9.83,0.04,1.34,16.34,BONY34,bdrs
2018,11.06,1.12,-3.87,-4.52,5.66,41.1,0.12,4.14,2.75,119993.89719612765,-0.12,-2.04,-8.85,-10.33,0.11,0.89,2.723425095370657,100.0,56.85,48.71,24.9,10.08,1.13,7.63,0.05,0.55,11.35,BONY34,bdrs
2017,14.29,1.36,-4.0,-5.04,9.85,40.28,0.15,3.82,3.6,119993.89719612765,-0.15,-2.03,-11.7,-14.74,0.11,0.89,2.723425095370657,100.0,45.99,36.52,25.15,9.49,1.05,5.49,0.04,-0.21,7.42,BONY34,bdrs
2016,15.04,1.33,-2.11,-2.72,9.98,36.71,0.15,3.24,3.39,119993.89719612765,-0.15,-1.65,-9.63,-12.43,0.12,0.88,2.723425095370657,100.0,43.92,34.02,22.57,8.82,1.03,5.08,0.05,1.45,3.82,BONY34,bdrs
2015,14.59,1.13,-68.29,56.73517328028479,39.36756505884303,35.48,0.11,2.75,2.83,-0.46,-0.27,-3.73,-99.22,10.919744689144414,0.1,0.9,0.71,98.06,9.4,0.0,19.43,7.76,0.76,12.17401091405184,0.04,14.24,13.030695948035882,BONY34,bdrs
2014,30.142962596803425,109960.05198883235,-67.16,56.73517328028479,39.36756505884303,34.3,4.14353964866196,2.19,7.512599199733244,119993.89719612765,110018.74129170092,-3.44,-102.38,10.919744689144414,0.1,0.9,0.68,97.79,8.05,0.0,15.27,6.37,0.64,12.17401091405184,0.04,8.991378868978357,13.030695948035882,BONY34,bdrs
2013,30.142962596803425,109960.05198883235,-77.08,56.73517328028479,39.36756505884303,33.62,4.14353964866196,1.76,7.512599199733244,119993.89719612765,110018.74129170092,-3.84,-105.72,10.919744689144414,0.1,0.9,0.73,97.77,9.02,0.0,13.01,5.23,0.53,12.17401091405184,0.04,8.991378868978357,13.030695948035882,BONY34,bdrs
2022,-16.94,-5.37,-94.48,-37.07,-24.01,-26.03,0.61,-8.26,1.36,3.4,-2.78,0.824658251231527,-33.62,-13.19,-0.11,1.11,1.3,3.2,-2.21,-5.64,-8.0,-31.72,-3.6,-10.76,0.45,-7.8,13.030695948035882,BOEI34,bdrs
2021,-28.3,-7.93,-774.97,-68.23,-50.58,-25.47,0.86,-7.14,1.91,4.46,-3.98,0.824658251231527,-202.21,-17.8,-0.11,1.11,1.33,4.84,-0.33,-3.77,-6.75,-28.02,-3.03,-7.18,0.45,-9.56,13.030695948035882,BOEI34,bdrs
2020,-10.3,-6.68,-15.77,-12.89,-9.92,-32.44,0.8,-21.03,2.1,3.56,-4.01,0.824658251231527,-3.77,-3.08,-0.12,1.12,1.39,-9.78,-17.32,-21.18,-20.42,-64.82,-7.8,-32.82,0.38,-3.35,13.030695948035882,BOEI34,bdrs
2019,-296.16,-21.86,273.31,-130.52,-122.55,-15.31,1.41,-1.13,2.46,38.31,-6.0,0.824658251231527,23.53,-11.24,-0.06,1.06,1.05,5.83,0.96,-2.01,-0.83,-7.38,-0.48,-16.91,0.57,3.14,17.97,BOEI34,bdrs
2018,16.73,516.19,13.28,15.6,14.49,0.6,1.49,18.42,1.73,28.04,-5.93,15.58,0.37,0.44,0.0,1.0,1.08,19.42,14.03,11.94,10.34,3085.55,8.91,77.08,0.86,2.85,16.75,BOEI34,bdrs
2017,20.74,105.93,14.13,16.89,16.76,2.78,1.56,14.2,1.87,16.63,-6.46,0.68,0.09,0.11,0.01,0.99,1.14,18.5,13.31,11.13,9.0,510.75,7.53,69.04,0.84,6.35,4.66,BOEI34,bdrs
2016,18.64,114.84,16.60521298419211,15.77,15.41,1.32,1.04,8.16,1.0,7.59,-3.41,-0.09,10.20935542857143,-0.01,0.01,0.99,1.25,15.48,-30.193584756304414,6.51,5.38,616.16,5.59,49.59,1.04,8.37,9.42,BOEI34,bdrs
2015,18.04,14.59,10.02,12.46,12.43,9.55,0.99,7.72,0.97,5.24,-3.56,-0.52,-0.36,-0.44,0.07,0.93,1.35,14.66,9.72,7.81,5.38,80.85,5.48,36.54,1.02,5.86,32.9,BOEI34,bdrs
2014,16.74,10.36,9.28,11.63,12.08,12.33,0.98,7.63,1.0,4.66,-3.62,-0.56,-0.52,-0.66,0.09,0.91,1.4,15.51,10.41,8.31,5.99,61.89,5.85,34.56,0.98,8.991378868978357,13.030695948035882,BOEI34,bdrs
2013,22.09,6.74,11.25,14.37,15.24,19.96,1.09,6.09,1.17,7.44,-3.67,-0.48,-0.85,-1.08,0.16,0.84,1.26,15.5,9.79,7.66,5.28,30.53,4.94,21.64,0.93,8.991378868978357,13.030695948035882,BOEI34,bdrs
2022,25.72,5.09,10.67,26.26,22.16,14.83,1.56,2.94,3.42,22.03,-2.21,0.95,1.68,4.14,0.31,0.69,1.32,79.62,38.03,15.45,13.31,19.79,6.07,8.19,0.46,19.01,9.43,BMYB34,bdrs
2021,19.14,3.72,8.62,19.98,16.53,16.7,1.22,3.25,2.89,11.75,-1.76,0.77,1.47,3.41,0.33,0.67,1.52,78.57,40.5,17.46,15.08,19.46,6.4,8.71,0.42,20.75,13.030695948035882,BMYB34,bdrs
2020,-15.69,3.74,49.88,-25.47,-20.58,16.74,1.19,-3.99,3.33,12.73,-1.6,0.92,9.93,-5.07,0.32,0.68,1.58,72.31,8.25,-16.16,-21.2,-23.84,-7.61,-10.16,0.36,10.49,11.41,BMYB34,bdrs
2019,44.13,2.94,27.05,36.55,30.51,22.01,1.17,1.47,5.8,13.73,-1.51,0.61,4.66,6.3,0.4,0.6,1.6,69.1,25.71,19.03,13.15,6.66,2.65,3.52,0.2,6.61,13.93,BMYB34,bdrs
2018,16.75,5.87,12.63,13.98,13.81,8.6,2.36,3.01,3.65,11.67,-4.77,-0.1,-0.21,-0.24,0.4,0.6,1.66,71.34,29.28,26.45,21.81,35.07,14.06,23.14,0.64,3.35,-12.46,BMYB34,bdrs
2017,100.25,8.6,17.14,19.77,19.67,7.17,3.01,0.62,4.86,19.08,-5.4,0.1,0.19,0.22,0.35,0.65,1.55,71.05,28.49,24.7,4.85,8.58,3.0,4.95,0.62,-1.77,3.79,BMYB34,bdrs
2016,21.78,6.0,15.57,16.57,16.41,9.68,2.88,2.67,5.0,19.96,-4.85,0.02,0.06,0.06,0.48,0.52,1.55,74.42,32.41,30.45,22.94,27.55,13.22,19.69,0.58,-3.2,-12.72,BMYB34,bdrs
2015,72.54,7.87,47.71,56.35,54.66,8.65,3.58,0.94,6.86,47.34,-5.32,0.16,0.93,1.1,0.45,0.55,1.3,76.39,14.81,12.54,9.45,10.85,4.93,7.78,0.52,-3.33,-28.33,BMYB34,bdrs
2014,48.67,6.51,34.31,41.04,40.96,9.03,2.89,1.21,6.14,15.87,-5.1,-0.01,-0.07,-0.08,0.44,0.56,1.73,75.24,17.94,14.99,12.62,13.38,5.94,9.13,0.47,8.991378868978357,13.030695948035882,BMYB34,bdrs
2013,32.73,5.51,24.9,31.47,29.01,9.25,2.17,1.56,5.12,12.95,-4.26,0.23,0.95,1.2,0.39,0.61,1.52,71.81,22.3,17.64,15.64,16.82,6.64,11.11,0.42,8.991378868978357,13.030695948035882,BMYB34,bdrs
2022,23.25,1.72,12.89,25.53,14.51,64.22,0.5,4.76,3.27,-19.45,-0.53,1.39,5.89,11.65,0.29,0.71,0.72,47.05,44.61,22.54,14.06,7.42,2.14,4.87,0.15,1.99,12.67,DUKB34,bdrs
2021,21.1,1.63,12.6,24.4,13.27,64.1,0.47,4.94,3.2,-13.39,-0.5,1.35,5.71,11.05,0.29,0.71,0.62,48.19,46.65,24.08,15.15,7.71,2.24,5.03,0.15,1.3,-13.33,DUKB34,bdrs
2020,52.24,1.38,15.3,43.27,22.11,65.17,0.41,1.73,2.78,-8.7,-0.43,1.3,7.36,20.82,0.3,0.7,0.53,48.47,35.56,12.57,5.32,2.65,0.78,2.5,0.15,2.19,14.51,DUKB34,bdrs
2019,17.96,1.39,11.13,21.22,11.66,65.77,0.42,5.08,2.65,-11.91,-0.44,1.14,5.02,9.58,0.3,0.7,0.62,70.28,43.4,22.76,14.78,7.73,2.33,5.04,0.16,1.51,0.01,DUKB34,bdrs
2018,24.22,1.47,11.96,23.95,13.78,61.49,0.44,3.74,2.63,-12.12,-0.48,1.16,5.4,10.82,0.3,0.7,0.65,69.3,38.26,19.11,10.87,6.08,1.83,4.46,0.17,5.64,11.59,DUKB34,bdrs
2017,19.2,1.41,11.12,19.12,10.44,59.63,0.43,4.37,2.49,-14.58,-0.45,1.17,5.03,8.65,0.3,0.7,0.68,70.37,41.04,23.87,12.98,7.33,2.22,4.88,0.17,9.38,4.75,DUKB34,bdrs
2016,24.89,1.31,10.86,18.97,10.3,59.57,0.4,3.12,2.36,-15.25,-0.43,1.1,4.98,8.69,0.31,0.69,0.7,69.7,39.93,22.87,9.46,5.24,1.62,4.67,0.17,9.41,16.36,DUKB34,bdrs
2015,30.142962596803425,109960.05198883235,9.85,16.86,39.36756505884303,57.78,4.14353964866196,4.09,7.512599199733244,119993.89719612765,110018.74129170092,0.92,4.2,7.18,0.33,0.67,0.73,66.49,38.85,22.7,12.59,7.08,2.32,4.99,0.18,12.07,11.86,DUKB34,bdrs
2014,30.142962596803425,109960.05198883235,11.27,19.44,39.36756505884303,57.82,4.14353964866196,2.66,7.512599199733244,119993.89719612765,110018.74129170092,0.86,4.2,7.23,0.34,0.66,1.03,64.83,37.09,21.51,8.37,4.6,1.56,4.64,0.19,8.991378868978357,13.030695948035882,DUKB34,bdrs
2013,30.142962596803425,109960.05198883235,10.56,17.58,39.36756505884303,58.65,4.14353964866196,3.77,7.512599199733244,119993.89719612765,110018.74129170092,0.88,4.53,7.54,0.36,0.64,1.22,65.41,35.52,21.33,11.71,6.44,2.32,4.59,0.2,8.991378868978357,13.030695948035882,DUKB34,bdrs
2022,18.34,1.09,9.83,15.64,11.92,51.47,0.63,3.07,1.79,3.07,-0.92,0.36,2.45,3.9,0.58,0.42,2.82,34.79,23.96,15.05,9.79,5.96,3.44,5.36,0.35,-19.13,8.57,DDNB34,bdrs
2021,6.37,1.56,11.96,18.42,15.13,51.65,0.9,12.64,2.47,10.83,-1.09,0.33,2.09,3.22,0.58,0.42,1.89,35.13,25.17,16.34,38.83,24.47,14.15,6.26,0.36,-16.0,13.030695948035882,DDNB34,bdrs
2020,-17.44,1.32,74.14,-33.56,-23.93,52.45,0.72,-3.98,2.5,8.25,-0.85,0.5,19.99,-9.05,0.54,0.46,2.31,33.71,4.73,-10.44,-14.33,-7.59,-4.12,-3.57,0.29,-18.04,-29.45,DDNB34,bdrs
2019,96.04,1.17,17.43,327.15,246.53,55.33,0.69,0.67,2.22,28.93,-0.81,0.39,4.37,81.99,0.59,0.41,1.2,34.66,16.93,0.9,2.31,1.22,0.72,0.09,0.31,-16.92,-2.1,DDNB34,bdrs
2018,30.142962596803425,109960.05198883235,10.54,131.91,39.36756505884303,123.3,4.14353964866196,5.03,7.512599199733244,119993.89719612765,110018.74129170092,0.04,0.5,6.2,0.5,0.5,1.73,32.27,36.3,2.9,17.02,4.08,2.05,0.43,0.12,-27.12,8.92,DDNB34,bdrs
2017,30.142962596803425,109960.05198883235,32.74,-86.24,39.36756505884303,128.63,4.14353964866196,1.49,7.512599199733244,119993.89719612765,110018.74129170092,0.2,4.9,-12.9,0.52,0.48,1.91,18.11,34.42,-13.07,9.93,1.16,0.6,-2.44,0.06,-4.3,12.45,DDNB34,bdrs
2016,30.142962596803425,109960.05198883235,1.81,2.8,39.36756505884303,69.52,4.14353964866196,10.64,7.512599199733244,119993.89719612765,110018.74129170092,0.57,1.81,2.8,0.33,0.67,1.88,21.78,16.89,10.95,8.26,15.31,5.0,11.11,0.61,-1.89,30.11,DDNB34,bdrs
2015,30.142962596803425,109960.05198883235,0.6,0.75,39.36756505884303,67.8,4.14353964866196,19.02,7.512599199733244,119993.89719612765,110018.74129170092,0.29,0.6,0.75,0.39,0.61,2.15,22.62,26.08,20.92,15.06,28.05,10.81,19.0,0.72,5.33,59.16,DDNB34,bdrs
2014,30.142962596803425,109960.05198883235,1.6,2.44,39.36756505884303,62.55,4.14353964866196,9.19,7.512599199733244,119993.89719612765,110018.74129170092,0.56,1.6,2.44,0.34,0.66,2.09,18.4,14.03,9.22,5.9,14.7,5.0,9.35,0.85,8.991378868978357,13.030695948035882,DDNB34,bdrs
2013,30.142962596803425,109960.05198883235,1.14,1.59,39.36756505884303,69.28,4.14353964866196,11.03,7.512599199733244,119993.89719612765,110018.74129170092,0.39,1.14,1.59,0.4,0.6,2.09,16.62,16.66,11.97,7.79,15.93,6.4,10.82,0.82,8.991378868978357,13.030695948035882,DDNB34,bdrs
2022,11.71,2.45,6.43,9.74,7.9,94.63,0.72,19.82,0.66,10.99,-0.93,0.59,1.25,1.9,0.29,0.71,1.39,60.6,12.59,8.31,5.6,20.94,6.11,13.17,1.09,10.76,23.51,FDXB34,bdrs
2021,13.0,2.81,7.31,11.02,9.11,91.21,0.82,19.74,0.81,9.83,-1.09,0.57,1.22,1.85,0.29,0.71,1.51,61.84,13.41,8.89,6.23,21.64,6.32,13.37,1.01,7.84,4.14,FDXB34,bdrs
2020,53.79,3.78,14.43,36.71,29.55,69.02,0.94,4.85,1.0,11.45,-1.21,0.94,2.87,7.31,0.25,0.75,1.58,60.66,8.6,3.38,1.86,7.03,1.75,4.86,0.94,8.87,-25.32,FDXB34,bdrs
2019,74.96,2.28,11.91,44.04,32.57,68.0,0.74,2.07,0.58,9.94,-0.98,0.86,3.32,12.28,0.33,0.67,1.45,61.64,6.59,1.78,0.77,3.04,0.99,3.19,1.28,8.13,10.98,FDXB34,bdrs
2018,9.11,2.15,6.92,11.29,8.48,74.38,0.8,17.51,0.64,11.22,-1.07,0.69,1.66,2.71,0.37,0.63,1.39,62.63,12.23,7.5,6.99,23.55,8.74,13.03,1.25,7.16,8.08,FDXB34,bdrs
2017,22.45,4.19,9.62,15.28,13.22,60.0,1.39,11.19,1.12,14.29,-1.87,0.68,1.36,2.15,0.33,0.67,1.59,63.5,13.41,8.44,4.97,18.65,6.17,11.32,1.24,5.08,4.62,FDXB34,bdrs
2016,28.28,3.73,10.48,19.44,16.73,51.72,1.12,6.83,1.02,12.93,-1.52,0.74,1.79,3.31,0.3,0.7,1.5,75.45,11.33,6.11,3.61,13.2,3.96,7.84,1.1,6.44,-2.37,FDXB34,bdrs
2015,38.34,2.68,9.95,23.86,21.56,54.4,1.1,3.81,0.85,9.19,-1.54,0.23,0.78,1.87,0.41,0.59,1.74,74.28,9.44,3.93,2.21,7.0,2.87,5.8,1.3,5.12,88.37,FDXB34,bdrs
2014,20.9,3.18,7.97,13.38,12.73,53.92,1.47,8.2,1.07,11.11,-2.08,0.12,0.29,0.48,0.46,0.54,1.82,72.42,14.05,8.37,5.1,15.21,7.03,12.4,1.38,8.991378868978357,13.030695948035882,FDXB34,bdrs
2013,15.89,2.48,6.26,9.63,9.73,55.72,1.29,8.7,0.97,7.81,-1.94,-0.13,-0.32,-0.49,0.52,0.48,1.96,72.86,15.4,10.01,6.13,15.61,8.09,13.96,1.32,8.991378868978357,13.030695948035882,FDXB34,bdrs
2022,18.2,1.51,16.60521298419211,9.18,9.27,45.63,0.68,3.79,0.88,5.82,-0.98,0.17,10.20935542857143,1.06,0.45,0.55,1.61,38.26,-30.193584756304414,9.46,4.82,8.32,3.74,8.06,0.78,7.0,12.43,FMXB34,bdrs
2021,15.08,2.16,7.4,10.97,9.77,35.86,0.77,5.15,1.02,6.05,-1.12,0.26,0.8,1.18,0.36,0.64,1.69,38.42,15.49,10.45,6.77,14.35,5.11,9.68,0.75,6.42,-28.75,FMXB34,bdrs
2020,1445.87,22.9,84.51,148.89,147.87,3.33,7.95,0.05,11.05,65.72,-11.26,0.34,1.24,2.18,0.35,0.65,1.7,38.47,13.16,7.47,0.76,1.58,0.55,5.16,0.72,8.51,-0.61,FMXB34,bdrs
2019,312.23,19.85,84.78,128.85,130.16,4.83,10.14,0.31,12.76,179.4,-13.91,0.07,0.3,0.46,0.51,0.49,1.26,37.79,14.9,9.8,4.09,6.36,3.25,9.17,0.79,3.96,0.08,FMXB34,bdrs
2018,239.9,17.14,100.22,140.13,132.84,4.78,9.98,0.34,12.24,75.53,-14.42,0.06,0.35,0.49,0.58,0.42,1.75,37.29,12.89,9.22,5.1,7.14,4.16,7.35,0.81,4.98,6.23,FMXB34,bdrs
2017,152.36,19.18,110.35,156.41,152.78,4.79,10.98,0.6,14.04,84.86,-15.87,0.05,0.3,0.42,0.57,0.43,1.73,36.98,13.02,9.19,9.21,12.59,7.21,6.98,0.78,3.36,-9.34,FMXB34,bdrs
2016,30.142962596803425,109960.05198883235,110.52,150.46,39.36756505884303,3.88,4.14353964866196,0.29,7.512599199733244,119993.89719612765,110018.74129170092,0.3,1.66,2.25,0.52,0.48,1.37,37.1,12.93,9.5,5.29,7.38,3.87,7.18,0.73,6.21,-22.06,FMXB34,bdrs
2015,256.74,18.78,124.9,163.45,129.44,3.93,11.1,0.29,14.58,212.36,-14.08,0.22,1.18,1.54,0.59,0.41,1.33,39.53,14.74,11.26,5.68,7.32,4.32,8.29,0.76,4.14,0.28,FMXB34,bdrs
2014,30.142962596803425,109960.05198883235,114.6,151.73,39.36756505884303,4.36,4.14353964866196,0.32,7.512599199733244,119993.89719612765,110018.74129170092,0.19,1.09,1.45,0.61,0.39,1.6,41.82,15.54,11.74,6.34,7.26,4.44,7.88,0.7,5.2,7.57,FMXB34,bdrs
2013,30.142962596803425,109960.05198883235,116.28,153.71,39.36756505884303,4.75,4.14353964866196,0.34,7.512599199733244,119993.89719612765,110018.74129170092,0.19,1.04,1.38,0.62,0.38,1.51,42.49,15.42,11.67,6.17,7.16,4.43,7.57,0.72,8.991378868978357,13.030695948035882,FMXB34,bdrs
2022,18.51,3.37,16.60521298419211,16.91,14.88,64.87,1.19,11.81,1.58,8.98,-2.02,0.42,10.20935542857143,1.86,0.35,0.65,1.48,16.75,-30.193584756304414,10.6,8.52,18.2,6.45,12.21,0.76,4.71,4.84,GDBR34,bdrs
2021,17.88,3.3,14.23,17.5,15.03,63.54,1.16,11.73,1.51,9.69,-1.94,0.56,2.08,2.55,0.35,0.65,1.43,16.66,12.38,10.07,8.47,18.46,6.5,11.18,0.77,3.6,0.85,GDBR34,bdrs
2020,13.37,2.7,11.43,14.12,11.32,54.7,0.83,11.06,1.12,7.59,-1.42,0.65,2.2,2.72,0.31,0.69,1.35,16.68,12.17,9.86,8.35,20.22,6.17,11.05,0.74,4.99,6.58,GDBR34,bdrs
2019,14.69,3.66,10.93,12.91,11.2,48.43,1.04,12.07,1.3,14.67,-1.76,0.58,1.5,1.77,0.28,0.72,1.21,17.76,13.72,11.61,8.85,24.92,7.06,16.76,0.8,3.19,7.25,GDBR34,bdrs
2018,13.71,3.91,11.06,12.98,10.43,39.62,1.01,11.29,1.27,13.29,-1.68,0.89,2.03,2.39,0.26,0.74,1.23,18.39,14.25,12.14,9.24,28.51,7.37,15.82,0.8,-0.01,13.030695948035882,GDBR34,bdrs
2017,20.48,5.22,13.2,14.58,14.08,38.3,1.7,9.75,1.93,11.4,-3.57,0.09,0.21,0.24,0.33,0.67,1.4,20.15,15.1,13.68,9.4,25.47,8.31,19.92,0.88,-1.33,0.36,GDBR34,bdrs
2016,21.47,5.36,12.68,14.22,14.75,33.83,1.66,8.45,1.81,17.91,-3.32,0.06,0.16,0.17,0.31,0.69,1.23,18.54,13.73,12.25,8.42,24.97,7.75,20.82,0.92,-0.43,2.96,GDBR34,bdrs
2015,14.22,4.02,9.12,10.14,10.05,33.97,1.35,9.6,1.36,20.31,-2.48,0.01,0.02,0.03,0.34,0.66,1.17,19.61,15.03,13.51,9.55,28.27,9.49,22.82,0.99,-0.72,1.14,GDBR34,bdrs
2014,30.142962596803425,109960.05198883235,10.17,11.47,39.36756505884303,35.7,4.14353964866196,7.64,7.512599199733244,119993.89719612765,110018.74129170092,-0.08,-0.23,-0.26,0.33,0.67,1.27,19.04,14.21,12.61,8.21,21.41,7.17,18.13,0.87,8.991378868978357,13.030695948035882,GDBR34,bdrs
2013,30.142962596803425,109960.05198883235,7.44,8.5,39.36756505884303,42.29,4.14353964866196,6.87,7.512599199733244,119993.89719612765,110018.74129170092,-0.1,-0.33,-0.38,0.41,0.59,1.48,18.52,13.62,11.93,7.62,16.25,6.64,13.93,0.87,8.991378868978357,13.030695948035882,GDBR34,bdrs
2022,22.63,6.47,15.77,18.55,17.27,26.98,1.87,7.71,3.46,27.92,-3.04,0.52,1.19,1.39,0.29,0.71,1.21,31.93,23.58,20.05,15.3,28.58,8.29,14.04,0.54,-2.63,2.87,HONB34,bdrs
2021,25.85,7.72,17.84,20.85,19.8,27.12,2.22,8.09,4.17,24.44,-3.66,0.43,0.95,1.12,0.29,0.71,1.3,31.98,24.59,21.04,16.11,29.85,8.6,14.7,0.53,-3.29,0.05,HONB34,bdrs
2020,30.87,8.41,22.3,26.02,24.54,25.01,2.28,6.81,4.52,16.43,-4.05,0.41,1.02,1.19,0.27,0.73,1.47,32.07,21.49,18.42,14.64,27.23,7.4,12.18,0.51,-1.85,7.7,HONB34,bdrs
2019,20.74,6.89,15.27,17.47,16.86,25.88,2.17,8.6,3.47,20.53,-3.71,0.3,0.65,0.74,0.32,0.68,1.34,33.7,23.56,20.59,16.73,33.22,10.47,18.06,0.63,1.37,11.51,HONB34,bdrs
2018,14.54,5.41,11.99,13.77,13.14,24.56,1.7,9.14,2.35,18.09,-2.94,0.29,0.62,0.71,0.31,0.69,1.29,30.52,20.58,17.91,16.18,37.21,11.71,19.85,0.72,1.48,-11.99,HONB34,bdrs
2017,75.43,7.06,15.17,17.61,16.77,21.8,1.96,2.04,2.88,16.32,-3.48,0.43,0.88,1.02,0.28,0.72,1.38,30.57,19.9,17.15,3.81,9.36,2.6,4.62,0.68,1.47,18.41,HONB34,bdrs
2016,18.27,4.54,12.58,14.59,13.63,25.41,1.62,6.31,2.24,13.07,-2.83,0.33,0.86,0.99,0.36,0.64,1.41,29.58,19.04,16.42,12.24,24.84,8.89,13.8,0.73,3.59,18.72,HONB34,bdrs
2015,10.35,2.68,10.23,11.55,7.23,23.9,1.0,6.19,1.28,29.34,-1.69,0.01,0.01,0.01,0.37,0.63,1.09,30.67,19.99,17.7,12.36,25.89,9.67,21.23,0.78,6.12,22.32,HONB34,bdrs
2014,17.49,4.17,11.29,13.08,12.71,22.72,1.63,5.42,1.84,9.99,-3.19,-0.05,-0.14,-0.16,0.39,0.61,1.5,28.16,16.76,14.47,10.52,23.84,9.33,18.22,0.89,8.991378868978357,13.030695948035882,HONB34,bdrs
2013,15.51,3.46,10.96,12.93,11.06,22.4,1.34,5.0,1.56,8.72,-2.51,0.02,0.06,0.07,0.39,0.61,1.49,27.37,16.62,14.09,10.05,22.32,8.64,16.62,0.86,8.991378868978357,13.030695948035882,HONB34,bdrs
2022,5.29,-17.53,4.58,5.07,4.47,-1.84,0.83,6.09,0.51,-6.17,-2.03,0.824658251231527,0.55,0.61,-0.05,1.05,0.81,20.42,12.57,11.37,9.61,-331.56,15.77,88.63,1.64,5.65,21.11,HPQB34,bdrs
2021,6.25,-24.63,5.3,5.86,5.41,-1.52,1.05,6.01,0.64,-5.87,-2.47,0.824658251231527,0.38,0.43,-0.04,1.04,0.76,21.13,13.07,11.83,10.24,-394.12,16.84,111.31,1.64,1.94,-8.99,HPQB34,bdrs
2020,11.11,-14.19,8.23,10.23,9.78,-1.73,0.91,2.21,0.56,-5.67,-2.25,0.824658251231527,0.34,0.42,-0.06,1.06,0.79,18.43,7.1,5.7,5.02,-127.65,8.2,71.3,1.63,0.73,-8.86,HPQB34,bdrs
2019,9.49,-25.07,6.52,7.77,7.71,-0.82,0.89,2.17,0.51,-5.85,-2.25,0.824658251231527,0.05,0.06,-0.04,1.04,0.8,19.01,7.86,6.6,5.36,-264.21,9.42,90.55,1.76,-12.24,0.82,HPQB34,bdrs
2018,5.91,-49.3,7.14,8.13,8.22,-0.41,0.91,3.43,0.54,-8.41,-2.38,0.824658251231527,-0.15,-0.17,-0.02,1.02,0.85,18.25,7.45,6.55,9.11,-833.65,15.39,39.05,1.69,-15.43,13.030695948035882,HPQB34,bdrs
2017,13.85,-10.27,9.22,10.19,10.39,-2.07,1.06,1.54,0.67,-372.28,-3.3,0.824658251231527,-0.07,-0.07,-0.1,1.1,1.0,18.4,7.15,6.47,4.85,-74.12,7.67,78.41,1.58,-17.63,-18.81,HPQB34,bdrs
2016,10.29,-6.6,6.64,7.26,7.24,-2.28,0.89,1.46,0.53,-75.54,-2.44,0.824658251231527,0.12,0.13,-0.13,1.13,0.98,18.65,8.05,7.36,5.17,-64.18,8.61,86.23,1.66,-16.4,-12.27,HPQB34,bdrs
2015,4.68,0.76,2.54,5.18,5.44,15.71,0.2,2.54,0.41,2.22,-0.39,-0.03,-0.11,-0.23,0.26,0.74,1.23,19.31,15.51,7.62,8.85,16.18,4.26,10.72,0.48,-13.14,-8.13,HPQB34,bdrs
2014,5.64,1.04,4.07,8.21,6.65,14.79,0.27,2.73,0.5,4.41,-0.53,0.03,0.11,0.21,0.26,0.74,1.15,19.81,15.16,7.51,8.85,18.48,4.86,7.68,0.55,8.991378868978357,13.030695948035882,HPQB34,bdrs
